movieId,year,genc
1231,1983,[0]
1232,1979,[ 0 10  9]
1233,1981,[ 4  0 12]
1234,1973,[1 5]
1235,1971,[1 0 3]
1236,1990,[1 0 3]
1237,1957,[0]
1238,1983,[1]
1240,1984,[4 9 2]
1241,1992,[ 1 11  6]
1242,1989,[ 0 12]
1243,1990,[1 0]
1244,1979,[1 0 3]
1245,1990,[ 5  0 17  2]
1246,1989,[0]
1247,1967,[1 0 3]
1248,1958,[ 5 17  2]
1249,1990,[4 5 3 2]
1250,1957,[ 8  0 12]
1251,1963,[ 0 11]
1252,1974,[ 5 17 10  2]
1253,1951,[0 9 2]
1254,1948,[ 4  8  0 16]
1255,1987,[1 6 9]
1256,1933,[ 1 14 12]
1257,1985,[1 3]
1258,1980,[6]
1259,1986,[8 0]
1260,1931,[ 5 17  2]
1261,1987,[ 4  1 11  6]
1262,1963,[ 4  8  0 12]
1263,1978,[ 0 12]
1264,1981,[ 4  0 10  3  2]
1265,1993,[ 1 11  3]
1266,1992,[ 0 16]
1267,1962,[ 5  2 12]
1268,1990,[1 0]
1269,1944,[ 1 10  2]
1270,1985,[8 1 9]
1271,1991,[1 5 0]
1272,1970,[ 0 12]
1273,1986,[ 1  0 17]
1274,1988,[ 4  8 15  9]
1275,1986,[ 4  8 11]
1276,1967,[0]
1277,1990,[1 0 3]
1278,1974,[ 1 11]
1279,1991,[1 0]
1280,1991,[0]
1281,1940,[ 1  0 12]
1282,1940,[15 13 11 14]
1283,1952,[ 0 16]
1284,1946,[ 5 17 10]
1285,1989,[1]
1286,1980,[0 3]
1287,1959,[4 8 0]
1288,1984,[1]
1289,1983,[7]
1290,1987,[0 3]
1291,1989,[4 8]
1292,1979,[1 0]
1293,1982,[0]
1295,1988,[0]
1296,1986,[0 3]
1297,1985,[1]
1298,1982,[ 0 14]
1299,1984,[ 0 12]
1300,1985,[1 0]
1301,1956,[0 9]
1302,1989,[13  0 11]
1303,1975,[8 0]
1304,1969,[ 4 16]
1305,1984,[0 3]
1306,1991,[8 0 9]
1307,1989,[1 3]
1308,1995,[1]
1309,1995,[0 3]
1310,1996,[7]
1311,1996,[1]
1312,1996,[0]
1313,1996,[5]
1314,1996,[3]
1315,1995,[7]
1316,1996,[0]
1317,1996,[1]
1318,1995,[1 0]
1319,1996,[7]
1320,1992,[4 6 9 2]
1321,1981,[1 6 2]
1322,1992,[6]
1323,1983,[6]
1324,1996,[6]
1325,1993,[6]
1326,1982,[6]
1327,1979,[ 0  6 10  2]
1328,1990,[6]
1329,1974,[6]
1330,1986,[6]
1331,1977,[6]
1332,1987,[6 2]
1333,1963,[6 2]
1334,1958,[6 9]
1335,1981,[ 6 10]
1336,1991,[6 2]
1337,1945,[0 6 2]
1339,1992,[11  6  3  2]
1340,1935,[0 6 9]
1341,1976,[6]
1342,1992,[6 2]
1343,1991,[2]
1344,1962,[5 0 2]
1345,1976,[ 0 11  6  2]
1346,1982,[ 0 11  6]
1347,1984,[6 2]
1348,1922,[6]
1349,1986,[6]
1350,1976,[ 6 10  2]
1351,1996,[5 0 2]
1352,1996,[5 2]
1353,1996,[1 0 3]
1354,1996,[ 0 10]
1355,1997,[6 2]
1356,1996,[4 8 9 2]
1357,1996,[0 3]
1358,1996,[0]
1359,1996,[13  1]
1360,1982,[0]
1361,1996,[7]
1363,1996,[0]
1364,1995,[0]
1365,1996,[0]
1366,1996,[0]
1367,1996,[ 8 13  1]
1368,1950,[0]
1369,1994,[0 2]
1370,1990,[4 8 2]
1371,1979,[8 9]
1372,1991,[ 4 10  9]
1373,1989,[4 9]
1374,1982,[4 8 9 2]
1375,1984,[4 8 9]
1376,1986,[8 1 9]
1377,1992,[4 5]
1378,1988,[ 4  1 16]
1379,1990,[ 4 16]
1380,1978,[ 1 14  3]
1381,1982,[ 1 14  3]
1382,1990,[4 0]
1383,1996,[4 9]
1384,1996,[0]
1385,1992,[4 0 2]
1386,1958,[16]
1387,1975,[4 6]
1388,1978,[6 2]
1389,1983,[4 6]
1390,1996,[1]
1391,1996,[4 1 9]
1392,1996,[1 0]
1393,1996,[0 3]
1394,1987,[1]
1395,1987,[1 0]
1396,1992,[4 1 5 0 9]
1397,1996,[0]
1398,1996,[ 3 12]
1399,1996,[0]
1400,1996,[0]
1401,1996,[0]
1404,1996,[5 0]
1405,1996,[ 8 15  1  5]
1406,1995,[0]
1407,1996,[ 1  6 10  2]
1408,1992,[ 4  3 12 16]
1409,1996,[ 1  0 11  3]
1410,1996,[1 0]
1411,1996,[5 0 3]
1412,1996,[0]
1413,1996,[0]
1414,1996,[1]
1415,1996,[5 0 3]
1416,1996,[ 0 14]
1417,1996,[0]
1419,1971,[8 0]
1420,1996,[7]
1421,1995,[7]
1422,1997,[ 5  0 10  2]
1423,1996,[0]
1424,1996,[4]
1425,1997,[1]
1426,1997,[13]
1427,1997,[4 2]
1428,1995,[0]
1429,1996,[4 8 1 2]
1430,1996,[1 2]
1431,1997,[4 1]
1432,1997,[4 1 5 0 2]
1433,1994,[1 6 9 2]
1434,1994,[4]
1436,1980,[1]
1437,1993,[0]
1438,1997,[4 2]
1439,1997,[1]
1440,1993,[1]
1441,1993,[1 3]
1442,1997,[0]
1443,1996,[7]
1444,1994,[1]
1445,1997,[ 1 12]
1446,1996,[1 0]
1447,1997,[5]
1448,1996,[7]
1449,1996,[1]
1450,1996,[12]
1453,1997,[1 3]
1454,1997,[1 0]
1455,1996,[1 3]
1456,1997,[1]
1457,1997,[1 0 3]
1458,1997,[ 0 11  3]
1459,1997,[10  2]
1460,1997,[13  1 10]
1461,1997,[1]
1462,1996,[7]
1463,1997,[1 3]
1464,1997,[ 5  0 11 17 10  3]
1465,1997,[4 0]
1466,1997,[5 0]
1467,1996,[1 0]
1468,1997,[1 3]
1470,1997,[7]
1471,1997,[0]
1472,1997,[5 2]
1473,1997,[4 1 5 0]
1474,1997,[13  1]
1475,1996,[3]
1476,1997,[1 0]
1477,1997,[3]
1479,1997,[4 3 9 2]
1480,1997,[0 2]
1482,1996,[1 0]
1483,1996,[0 2]
1484,1996,[ 1  0 10  3]
1485,1997,[1]
1486,1996,[0]
1487,1997,[ 0 14]
1488,1997,[4 0 2]
1489,1997,[15 13 14]
1490,1997,[1]
1493,1996,[3]
1495,1997,[ 4  8 13]
1496,1997,[0 3]
1497,1997,[4]
1498,1997,[0 3]
1499,1997,[4 8 2]
1500,1997,[1 5 3]
1501,1997,[5]
1502,1996,[0 3]
1503,1997,[1]
1504,1996,[0]
1507,1997,[ 0 12]
1508,1997,[0]
1509,1997,[0]
1510,1997,[0]
1511,1997,[1 3]
1513,1997,[1]
1514,1996,[3]
1515,1997,[4 0 2]
1516,1996,[1]
1517,1997,[4 8 1]
1518,1997,[4 2]
1519,1996,[0]
1520,1997,[3]
1522,1996,[0]
1523,1997,[4 5 3]
1524,1992,[0]
1525,1997,[ 4  8 13 11]
1526,1997,[1]
1527,1997,[4 8 1 9]
1528,1996,[1]
1529,1997,[1 0]
1531,1996,[0]
1532,1997,[1]
1533,1996,[0]
1534,1965,[0]
1535,1997,[0 3]
1537,1996,[1 0 3]
1538,1997,[ 8 13]
1539,1997,[1 5]
1541,1997,[1 3]
1542,1996,[1 0 3]
1543,1997,[0]
1544,1997,[4 8 9 2]
1545,1996,[0]
1546,1996,[1]
1547,1997,[13  0]
1548,1996,[0]
1549,1995,[0 3]
1550,1997,[1 3]
1551,1997,[ 8 13  0]
1552,1997,[4 8 2]
1553,1996,[1]
1554,1996,[0 3]
1555,1995,[0]
1556,1997,[4 3 2]
1557,1997,[0]
1558,1997,[1]
1559,1997,[0]
1561,1996,[1]
1562,1997,[ 4  8 11  2]
1563,1997,[0]
1564,1997,[1 0 3]
1565,1996,[1 2]
1566,1997,[ 8 15 13  1 14]
1567,1997,[0]
1568,1996,[ 5  0 10]
1569,1997,[1 3]
1570,1992,[6 9]
1571,1996,[1 3]
1572,1963,[0]
1573,1997,[4 5 0 2]
1574,1997,[3]
1575,1996,[0]
1577,1996,[0]
1578,1996,[5]
1579,1996,[0]
1580,1997,[4 1 9]
1581,1997,[1]
1582,1997,[ 8 13]
1583,1997,[13 11]
1584,1997,[0 9]
1585,1996,[1]
1586,1997,[4 0]
1587,1982,[ 4  8 11]
1588,1997,[13  1]
1589,1997,[4 5 0 2]
1590,1997,[6 9 2]
1591,1997,[4 8 9 2]
1592,1997,[13  1]
1593,1997,[1 3]
1594,1997,[1 0]
1595,1997,[ 8 13  0]
1596,1997,[0]
1597,1997,[ 0 10  3  2]
1598,1998,[5 0 2]
1599,1997,[4]
1600,1997,[0 3]
1601,1997,[ 5  0 17]
1602,1997,[1]
1603,1997,[6 9 2]
1604,1997,[4 1]
1605,1997,[8 3]
1606,1997,[4 8]
1608,1997,[4 2]
1609,1997,[0 2]
1610,1990,[4 8 2]
1611,1991,[0 3]
1612,1997,[1]
1613,1997,[0]
1614,1997,[1]
1615,1997,[8 0]
1616,1997,[ 4  2 12]
1617,1997,[ 5 17 10  2]
1619,1997,[ 8  0 12]
1620,1997,[ 5  0 10  2]
1621,1997,[0]
1622,1997,[1 0]
1623,1997,[6]
1624,1997,[0]
1625,1997,[ 0 10  2]
1626,1997,[4 0 2]
1627,1997,[ 5  0 10]
1628,1997,[0]
1629,1997,[1 3]
1630,1997,[1 0]
1631,1997,[4 2]
1632,1997,[1 3]
1633,1997,[0]
1635,1997,[0]
1636,1997,[4 2]
1639,1997,[1 0 3]
1640,1997,[1]
1641,1997,[1 0]
1642,1996,[1 0]
1643,1997,[0 3]
1644,1997,[ 6 10  2]
1645,1997,[ 0 10  2]
1646,1997,[13  1  3  9]
1647,1997,[5 0 2]
1648,1997,[1 0]
1649,1997,[7]
1650,1997,[0]
1651,1997,[0]
1652,1997,[7]
1653,1997,[0 9 2]
1654,1997,[13  0 11]
1655,1998,[0 6 2]
1656,1997,[0 3]
1657,1997,[1 7]
1658,1997,[3 2]
1659,1997,[0]
1660,1997,[0]
1661,1997,[ 5 10  2]
1662,1997,[5]
1663,1981,[ 1 12]
1664,1996,[0]
1665,1997,[1]
1666,1997,[3]
1667,1997,[4 0]
1668,1997,[0]
1669,1997,[3]
1670,1997,[ 0 12]
1671,1997,[5 0 2]
1672,1997,[0]
1673,1997,[0]
1674,1985,[0 3 2]
1675,1997,[5 2]
1676,1997,[4 9]
1677,1997,[1 0]
1678,1993,[0 3]
1679,1998,[1]
1680,1998,[0 3]
1681,1997,[ 4  8 11]
1682,1998,[1 0 9]
1683,1997,[0 3]
1684,1997,[0 3]
1685,1996,[0 3]
1686,1997,[5 2]
1687,1997,[4 2]
1688,1997,[ 8 15 13  0 14]
1689,1997,[1 5 2]
1690,1997,[4 6 9]
1692,1995,[6 9]
1693,1997,[ 0 10]
1694,1997,[0]
1695,1997,[0]
1696,1997,[ 0 12]
1697,1995,[5 0]
1698,1997,[1]
1699,1997,[1 0]
1701,1997,[1 0]
1702,1997,[13  1 11]
1703,1997,[1]
1704,1997,[0 3]
1705,1997,[0]
1706,1996,[0]
1707,1997,[13  1]
1708,1997,[0]
1709,1997,[2]
1710,1997,[0]
1711,1997,[ 5  0 10]
1713,1997,[13  1]
1714,1996,[3]
1715,1997,[2]
1716,1995,[0]
1717,1997,[ 1  6 10  2]
1718,1997,[2]
1719,1997,[0]
1720,1995,[4 8 9]
1721,1997,[0 3]
1722,1997,[4 8 2]
1723,1996,[1 0]
1724,1996,[0]
1725,1997,[0]
1726,1997,[4 8 0 9]
1727,1998,[0 3]
1728,1997,[0]
1729,1997,[5 0 2]
1730,1997,[0]
1731,1997,[1]
1732,1998,[1 5]
1733,1997,[0 3]
1734,1997,[1 0]
1735,1998,[0 3]
1738,1998,[1]
1739,1998,[ 4 13  1]
1740,1999,[4 0]
1742,1998,[5]
1743,1998,[7]
1744,1998,[4 8 2]
1746,1998,[1]
1747,1997,[1]
1748,1998,[ 8 17  9  2]
1749,1996,[3]
1750,1997,[ 8 13 11  9]
1752,1998,[4 5 2]
1753,1998,[1]
1754,1998,[ 5  0 11  2]
1755,1997,[1 3]
1756,1998,[6]
1757,1995,[0 3]
1759,1997,[0]
1760,1997,[1]
1762,1998,[4 6 9]
1764,1998,[1 2]
1765,1998,[5 0]
1767,1998,[0 3]
1768,1997,[0]
1769,1998,[4 5 2]
1770,1998,[5 3 2]
1771,1997,[6]
1772,1998,[ 4  1 14]
1773,1995,[4 0]
1774,1998,[1 0]
1776,1998,[0]
1777,1998,[1 3]
1779,1998,[9 2]
1780,1997,[7]
1781,1996,[0]
1782,1998,[1 3]
1783,1998,[ 5  0 10  3  2]
1784,1997,[1 0 3]
1785,1990,[5 2]
1787,1998,[7]
1788,1997,[4 0]
1789,1995,[0]
1791,1998,[5 0 2]
1792,1998,[4 5 2]
1793,1997,[1]
1794,1997,[1 0]
1795,1995,[0]
1796,1998,[4 0]
1797,1998,[ 7 19]
1798,1998,[2]
1799,1997,[ 1  5  0 10  2]
1801,1998,[4 8 0]
1804,1998,[5 0]
1805,1998,[ 5  0 10  2]
1806,1998,[ 8 13  1]
1807,1998,[0]
1809,1997,[5 0]
1810,1998,[1 0]
1811,1997,[0]
1812,1998,[13  1  0]
1814,1998,[0]
1815,1997,[0]
1816,1997,[1 0]
1817,1998,[0 3]
1819,1997,[ 7 14]
1820,1998,[0 3]
1821,1998,[1 3]
1822,1998,[13  1]
1824,1998,[1 2]
1825,1998,[1 0]
1826,1998,[ 8 13]
1827,1997,[1 7]
1829,1997,[0 3]
1830,1996,[1]
1831,1998,[4 8 9]
1832,1997,[4 0]
1833,1998,[4 0 2]
1834,1997,[ 5  0 10  2]
1835,1998,[ 0 11  3]
1836,1998,[1 0]
1837,1998,[1]
1839,1998,[1]
1840,1998,[0]
1841,1998,[0 2]
1842,1996,[5 0]
1843,1998,[13  1]
1844,1997,[0 3]
1845,1998,[ 1 10  2]
1846,1997,[0]
1848,1997,[ 8 13  1 11]
1849,1997,[8]
1850,1998,[0 3]
1851,1997,[0 3]
1852,1998,[0 2]
1853,1997,[1]
1854,1998,[1 3]
1855,1998,[1]
1856,1998,[7]
1857,1997,[1]
1858,1997,[4 1]
1859,1997,[0]
1860,1997,[0]
1861,1997,[1 2]
1862,1998,[6 9]
1863,1998,[1]
1864,1998,[1]
1865,1997,[7]
1866,1998,[4 1 5]
1867,1998,[4 8]
1869,1998,[4 2]
1870,1998,[1 0]
1871,1997,[1 0]
1872,1995,[0]
1873,1998,[ 5  0  3 12]
1874,1997,[1 3]
1875,1997,[1]
1876,1998,[0 9 2]
1877,1998,[0]
1878,1998,[1 3]
1879,1997,[0 3]
1880,1997,[0]
1881,1998,[ 8 15 13 11 14]
1882,1998,[4 9 2]
1883,1998,[1 0 3]
1884,1998,[8 1 0]
1885,1998,[1 0 3]
1886,1998,[1]
1887,1998,[ 8  1 16]
1888,1998,[1 0 3]
1889,1997,[ 0 10  2]
1890,1997,[0]
1891,1997,[6 2]
1892,1998,[2]
1893,1996,[0]
1894,1998,[8 1 3]
1895,1998,[1 0 3]
1896,1998,[1]
1897,1998,[0 3]
1898,1998,[ 0 12]
1899,1998,[8 0]
1900,1997,[1 0]
1901,1997,[7]
1902,1996,[0 3]
1903,1997,[1]
1904,1997,[1 0]
1905,1997,[0]
1906,1997,[1 3]
1907,1998,[ 8 15 13  1  0 14  3]
1908,1998,[0 2]
1909,1998,[ 4  5 10  9  2]
1910,1997,[1 5 0]
1911,1998,[1]
1912,1998,[1 5 0 3 2]
1913,1975,[ 0 10]
1914,1998,[1 0]
1915,1997,[0]
1916,1998,[0 3]
1917,1998,[4 3 9 2]
1918,1998,[4 1 5 2]
1919,1998,[13  1]
1920,1998,[15 13 11 12]
1921,1998,[0 9 2]
1922,1998,[0]
1923,1998,[1 3]
1924,1959,[6 9]
1925,1927,[ 4  0  3 12]
1926,1929,[14]
1927,1930,[ 4  0 12]
1928,1931,[ 0 16]
1929,1932,[0 3]
1930,1933,[ 0  3 12]
1931,1935,[8 0]
1932,1936,[ 0 14]
1933,1937,[0]
1934,1938,[1 3]
1935,1941,[ 0 14  3]
1936,1942,[ 0 12]
1937,1944,[ 1  0 14]
1938,1945,[0]
1939,1946,[ 0 12]
1940,1947,[0]
1941,1948,[0]
1942,1949,[0]
1943,1952,[0]
1944,1953,[ 0  3 12]
1945,1954,[5 0]
1946,1955,[0 3]
1947,1961,[ 0 14  3]
1948,1963,[8 1 3]
1949,1966,[0]
1950,1967,[ 0 10]
1951,1968,[ 0 14]
1952,1969,[0]
1953,1971,[4 5 2]
1954,1976,[0]
1955,1979,[0]
1956,1980,[0]
1957,1981,[0]
1958,1983,[1 0]
1959,1985,[0 3]
1960,1987,[0]
1961,1988,[0]
1962,1989,[0]
1963,1969,[1 5]
1964,1971,[ 0 10]
1965,1984,[1 9]
1966,1990,[1]
1967,1986,[ 8 11 14]
1968,1985,[1 0]
1969,1985,[6]
1970,1987,[6 2]
1971,1988,[6 2]
1972,1989,[6]
1973,1991,[6]
1974,1980,[ 6 10  2]
1975,1981,[6]
1976,1982,[6]
1977,1984,[6]
1978,1985,[6]
1979,1986,[6]
1980,1988,[6]
1981,1989,[6]
1982,1978,[6]
1983,1981,[6]
1984,1982,[6]
1985,1988,[6]
1986,1989,[6]
1987,1980,[6]
1988,1987,[6]
1989,1989,[6]
1990,1992,[6]
1991,1988,[6 2]
1992,1990,[6 2]
1993,1991,[1 6 2]
1994,1982,[6 2]
1995,1986,[6 2]
1996,1988,[6 2]
1997,1973,[ 6 10]
1998,1977,[6]
1999,1990,[6]
2000,1987,[4 1 5 0]
2001,1989,[4 1 5 0]
2002,1992,[4 1 5 0]
2003,1984,[1 6]
2004,1990,[1 6]
2005,1985,[ 4  8 13  1 11]
2006,1998,[4 1 3]
2007,1998,[1]
2008,1997,[ 5  0 17]
2009,1973,[ 0 10  9  2]
2010,1927,[0 9]
2011,1989,[8 1 9]
2012,1990,[ 8  1  9 16]
2013,1972,[4 8 0]
2014,1977,[13  1 11]
2015,1961,[13  1 11]
2016,1979,[13  1 16]
2017,1961,[13 11 14]
2018,1942,[15 13  0]
2019,1954,[4 8 0]
2020,1988,[0 3]
2021,1984,[8 9]
2022,1988,[0]
2023,1990,[ 5  0 10  2]
2024,1991,[ 0 10]
2025,1997,[0 3]
2026,1998,[6 2]
2027,1998,[1 5]
2028,1998,[ 4  0 12]
2029,1997,[1 3]
2030,1997,[0]
2031,1971,[13  1]
2032,1971,[13  1]
2033,1985,[ 8 15 13 11]
2034,1979,[13  9]
2035,1968,[13  1]
2036,1994,[13  1]
2037,1977,[ 8 13  1]
2038,1978,[13  1  9]
2039,1989,[ 8 13]
2040,1969,[13  1]
2041,1981,[ 4  8 13  1]
2042,1994,[13  1]
2043,1959,[ 8 13 11]
2044,1981,[ 1 11]
2045,1993,[ 8 13  0  3]
2046,1986,[ 8 13  9]
2047,1967,[ 8 13 11 14]
2048,1986,[ 4 15 13  5]
2049,1967,[ 1 14]
2050,1980,[ 8 13  1]
2051,1977,[ 8 13  1]
2052,1993,[13  1 11  6]
2053,1992,[13  1  9]
2054,1989,[ 8 13  1 11  9]
2055,1978,[ 4  1 16]
2056,1962,[ 8 13]
2057,1963,[ 8 13]
2058,1998,[ 4  5  0 10  2]
2059,1998,[13  1  3]
2060,1998,[1]
2061,1997,[7]
2062,1998,[0 3]
2063,1997,[0 3]
2064,1989,[7]
2065,1985,[ 1  0 11  3]
2066,1947,[17]
2067,1965,[ 0  3 12]
2068,1982,[ 0 11 10]
2069,1985,[0]
2070,1983,[ 0  3 16]
2071,1993,[0]
2072,1989,[1]
2073,1985,[1]
2074,1974,[5 0 3]
2075,1981,[ 0 12]
2076,1986,[ 0 10  2]
2077,1985,[ 8 13]
2078,1967,[15 13  1 14]
2079,1960,[ 8 13  0]
2080,1955,[15 13  1  3]
2081,1989,[15 13  1 14  3]
2082,1992,[13  1]
2083,1992,[13  1 14]
2084,1992,[13 14]
2085,1961,[ 8 15 13]
2086,1985,[ 0 11]
2087,1953,[15 13 11 14]
2088,1980,[ 8  1 14]
2089,1990,[ 8 15 13]
2090,1977,[ 8 15 13  5  0]
2091,1978,[13  9]
2092,1994,[ 8 15 13 11 14  3]
2093,1985,[ 8 13 11]
2094,1991,[4 8 9]
2095,1976,[13  1]
2096,1959,[15 13 14]
2097,1983,[13  0 11 10  2]
2098,1963,[13  1]
2099,1946,[ 8 15 13 14]
2100,1984,[ 1 11  3]
2101,1994,[8 0]
2102,1928,[15 13  1 14]
2103,1995,[ 8 13 11 16]
2104,1982,[0]
2105,1982,[4 8 9]
2106,1993,[ 0 12]
2107,1998,[6 2]
2108,1991,[1 3]
2109,1979,[1]
2110,1982,[1 5 2]
2111,1983,[1]
2112,1991,[5 0]
2113,1990,[6 2]
2114,1983,[0]
2115,1984,[ 4  8 11]
2116,1978,[ 8 15 13 11]
2117,1984,[0 9]
2118,1983,[2]
2119,1986,[6]
2120,1993,[0 6]
2121,1983,[6 2]
2122,1984,[6 2]
2123,1989,[15 13  1  0 11]
2124,1991,[13  1 11]
2125,1998,[1 0 3]
2126,1998,[ 4  5 10  2]
2127,1997,[0 3]
2128,1998,[1]
2129,1997,[7]
2130,1980,[5 0 3]
2131,1978,[0]
2132,1966,[0]
2133,1987,[8 1]
2134,1985,[ 1 11  9]
2135,1967,[ 8 13 14]
2136,1963,[1 9]
2137,1973,[15 13]
2138,1978,[ 8 15 13  0 11]
2139,1982,[ 8 15 13  0]
2140,1982,[ 8 11]
2141,1986,[ 8 15 13  1]
2142,1991,[ 8 15 13 14 16]
2143,1985,[ 8 11  3]
2144,1984,[1 3]
2145,1986,[1 0 3]
2146,1985,[0 3]
2147,1986,[ 8  0 11]
2148,1986,[ 1 11  6]
2149,1987,[ 1 11  6]
2150,1980,[8 1]
2151,1989,[1]
2152,1998,[13  1]
2153,1998,[4 8]
2154,1998,[0 3]
2155,1998,[1 0]
2156,1998,[1 0 3]
2157,1998,[3]
2158,1998,[5 6]
2159,1986,[5 6 2]
2160,1968,[0 6 2]
2161,1984,[ 8 13 11]
2162,1990,[ 8 13 11]
2163,1978,[1 6]
2164,1987,[4 1 0 6]
2165,1998,[1 0]
2166,1998,[5 0 3 2]
2167,1998,[4 6 2]
2168,1998,[0 3]
2169,1998,[1]
2170,1998,[4 1]
2171,1998,[1 0 3]
2172,1998,[1 0]
2173,1988,[ 8 11  9]
2174,1988,[ 1 11]
2175,1997,[0 3]
2176,1948,[5 0 2]
2177,1976,[1 2]
2178,1972,[2]
2179,1969,[2]
2180,1966,[2]
2181,1964,[ 0 10  3  2]
2182,1956,[ 0 17  2]
2183,1956,[ 8  0 10  2]
2184,1955,[ 1 10]
2185,1953,[2]
2186,1951,[ 5  0 17  2]
2187,1950,[10  3  2]
2188,1998,[0]
2189,1997,[15  1 11  9]
2190,1998,[0]
2191,1997,[1]
2192,1997,[2]
2193,1988,[ 4  8 11]
2194,1987,[4 5 0]
2195,1998,[1]
2196,1998,[4]
2197,1997,[0]
2198,1998,[7]
2199,1998,[5 0]
2200,1949,[0]
2201,1947,[0]
2202,1944,[ 0 12]
2203,1943,[5 0 2]
2204,1942,[10  2]
2205,1941,[1 3]
2206,1941,[17 10  2]
2207,1939,[0]
2208,1938,[ 0 10  2]
2209,1937,[5 2]
2210,1936,[2]
2211,1936,[2]
2212,1934,[0 2]
2213,1933,[ 1 14]
2214,1932,[2]
2215,1931,[1 3]
2216,1931,[0]
2217,1930,[ 1 14]
2218,1930,[0]
2219,1930,[10  2]
2220,1929,[0]
2221,1929,[0 2]
2222,1928,[1]
2223,1928,[1]
2224,1927,[0]
2225,1928,[0]
2226,1927,[0]
2227,1927,[5 0 2]
2229,1925,[0]
2230,1914,[1]
2231,1998,[0]
2232,1997,[ 6 10  9  2]
2233,1998,[0]
2234,1998,[0]
2235,1999,[ 0 12]
2236,1998,[0]
2237,1998,[0]
2238,1976,[1 0]
2239,1975,[1 0]
2240,1980,[0]
2241,1983,[1]
2242,1984,[0]
2243,1987,[1 0 3]
2244,1987,[1 3]
2245,1988,[1 0 3]
2246,1988,[4 1 3]
2247,1988,[1]
2248,1989,[1 0 3]
2249,1990,[1]
2250,1990,[0]
2251,1991,[1]
2252,1992,[1 0]
2253,1992,[ 1 11]
2254,1981,[0]
2255,1982,[1]
2256,1982,[6 9]
2257,1984,[1 3]
2258,1984,[4]
2259,1984,[1 3]
2260,1986,[5 0]
2261,1986,[1]
2262,1986,[1 0 3]
2263,1988,[ 0 11  2]
2264,1989,[1 5]
2265,1991,[8 1]
2266,1991,[1 3]
2267,1991,[10  2]
2268,1992,[5 0 2]
2269,1993,[0 3]
2270,1994,[7]
2271,1998,[0]
2272,1998,[0]
2273,1998,[4 1 5 2]
2274,1995,[0]
2275,1998,[4 8 9]
2276,1998,[0]
2277,1998,[1 0]
2278,1998,[4 5 2]
2279,1998,[6 2]
2280,1998,[5]
2281,1998,[4 5 0]
2282,1998,[1 0]
2283,1990,[0]
2284,1994,[0]
2285,1968,[0]
2286,1980,[1]
2287,1954,[6 9 2]
2288,1982,[4 6 9 2]
2289,1992,[1 5 0]
2290,1980,[1 0]
2291,1990,[ 0 11  3]
2292,1998,[1 3]
2293,1998,[0]
2294,1998,[ 8 15 13  1 11]
2295,1998,[1]
2296,1998,[1]
2297,1998,[ 8  0 11  3]
2298,1998,[2]
2299,1959,[1]
2300,1968,[1]
2301,1981,[ 1 14]
2302,1992,[1]
2303,1975,[ 0 14]
2304,1998,[0]
2305,1998,[0]
2306,1998,[1]
2307,1998,[4 5]
2308,1973,[4 5]
2309,1998,[ 0 10]
2310,1998,[0]
2311,1984,[9]
2312,1986,[0]
2313,1980,[0]
2314,1998,[0]
2315,1998,[1 6 2]
2316,1998,[ 0 11 10  3]
2317,1997,[1]
2318,1998,[1 0]
2319,1998,[1 0]
2320,1998,[0 2]
2321,1998,[ 1  0 11]
2322,1998,[ 4  9 12]
2323,1998,[7]
2324,1997,[ 1  0  3 12]
2325,1997,[1]
2326,1998,[0 2]
2327,1990,[11  6  2]
2328,1998,[ 6 16]
2329,1998,[5 0]
2330,1996,[1 7]
2331,1998,[1 0 3]
2332,1998,[5 0]
2333,1998,[0]
2334,1998,[4 2]
2335,1998,[1]
2336,1998,[0]
2337,1998,[0]
2338,1998,[ 6 10  2]
2339,1998,[1 3]
2340,1998,[3]
2341,1998,[0]
2342,1996,[1 0]
2343,1998,[0]
2344,1985,[4 8 0 2]
2345,1986,[0]
2346,1975,[10  9  2]
2347,1984,[0]
2348,1986,[0]
2349,1986,[1 2]
2350,1990,[1]
2351,1957,[0]
2352,1983,[1 0]
2353,1998,[4 2]
2354,1998,[15 13  1]
2355,1998,[ 8 15 13  1]
2356,1998,[1]
2357,1998,[0]
2358,1998,[ 0 12]
2359,1998,[1]
2360,1998,[0]
2361,1972,[1]
2362,1953,[0]
2363,1954,[0 6 9]
2364,1984,[4 6 9 2]
2365,1962,[4 9]
2366,1933,[ 4  8 11  6]
2367,1976,[ 8 11  3  9  2]
2368,1986,[8 9]
2369,1985,[1 0 3]
2370,1985,[4 8 0]
2371,1985,[ 1  5 10]
2372,1989,[1]
2373,1985,[ 4  8 11]
2374,1986,[1 0]
2375,1986,[1]
2376,1985,[4 8 2]
2377,1985,[6 9]
2378,1984,[1 5]
2379,1985,[1 5]
2380,1986,[1 5]
2381,1987,[1 5]
2382,1988,[1 5]
2383,1989,[1 5]
2384,1998,[ 8 13  0]
2385,1998,[1 3]
2386,1998,[1 0]
2387,1998,[1 5]
2388,1997,[0 3]
2389,1998,[5 6 2]
2390,1998,[1]
2391,1998,[5 0 2]
2392,1998,[13  1  0]
2393,1998,[4 0 3 9]
2394,1998,[15 14]
2395,1998,[1 0]
2396,1998,[1 0 3]
2397,1984,[0]
2398,1947,[1 0]
2399,1985,[ 8 13 11]
