MovieID,Title,Genres,Year,Gencode
588,Aladdin,Adventure|Animation|Children|Comedy|Musical,1992,1111000000000000100
589,Terminator 2: Judgment Day,Action|Sci-Fi,1991,0000000100001000000
590,Dances with Wolves,Adventure|Drama|Western,1990,1000001000000000001
592,Batman,Action|Crime|Sci-Fi|Thriller,1989,0000000111001000000
593,"Silence of the Lambs, The",Crime|Horror|Thriller,1991,0000000011100000000
594,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937,0110101000000000100
595,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance,1991,0110110000000000100
596,Pinocchio,Animation|Children|Fantasy|Musical,1940,0110100000000000100
597,Pretty Woman,Comedy|Romance,1990,0001010000000000000
598,Window to Paris (Okno v Parizh),Comedy|Fantasy,1994,0001100000000000000
599,"Wild Bunch, The",Adventure|Western,1969,1000000000000000001
600,Love and a .45,Thriller,1994,0000000001000000000
602,"Great Day in Harlem, A",Documentary,1994,0000000000000010000
605,One Fine Day,Drama|Romance,1996,0000011000000000000
606,Candyman: Farewell to the Flesh,Fantasy|Horror,1995,0000100000100000000
608,Fargo,Comedy|Crime|Drama|Thriller,1996,0001001011000000000
610,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,1981,1100000100101000000
611,Hellraiser: Bloodline,Action|Horror|Sci-Fi,1996,0000000100101000000
616,"Aristocats, The",Animation|Children,1970,0110000000000000000
617,"Flower of My Secret, The (La Flor de Mi Secreto)",Comedy|Drama,1995,0001001000000000000
618,Two Much,Comedy|Romance,1995,0001010000000000000
619,Ed,Comedy,1996,0001000000000000000
620,Scream of Stone (Cerro Torre: Schrei aus Stein),Drama,1991,0000001000000000000
627,"Last Supper, The",Drama|Thriller,1995,0000001001000000000
628,Primal Fear,Crime|Drama|Thriller,1996,0000001011000000000
629,Rude,Drama,1995,0000001000000000000
630,Carried Away,Drama|Romance,1996,0000011000000000000
631,All Dogs Go to Heaven 2,Animation|Children|Musical,1996,0110000000000000100
632,Land and Freedom (Tierra y libertad),Drama|War,1995,0000001000000001000
635,"Family Thing, A",Comedy|Drama,1996,0001001000000000000
636,Frisk,Drama,1995,0000001000000000000
637,Sgt. Bilko,Comedy,1996,0001000000000000000
638,Jack and Sarah,Romance,1995,0000010000000000000
639,Girl 6,Comedy|Drama,1996,0001001000000000000
640,Diabolique,Drama|Thriller,1996,0000001001000000000
644,Happy Weekend,Comedy,1996,0001000000000000000
645,Nelly & Monsieur Arnaud,Drama,1995,0000001000000000000
647,Courage Under Fire,Drama|War,1996,0000001000000001000
648,Mission: Impossible,Action|Adventure|Mystery|Thriller,1996,1000000101010000000
650,Moll Flanders,Drama,1996,0000001000000000000
653,Dragonheart,Action|Adventure|Fantasy,1996,1000100100000000000
655,My Mother's Courage (Mutters Courage),Comedy,1995,0001000000000000000
659,Purple Noon (Plein soleil),Crime|Drama|Thriller,1960,0000001011000000000
661,James and the Giant Peach,Animation|Children|Fantasy|Musical,1996,0110100000000000100
662,Fear,Thriller,1996,0000000001000000000
663,Kids in the Hall: Brain Candy,Comedy,1996,0001000000000000000
665,Underground,Comedy|Drama|War,1995,0001001000000001000
666,All Things Fair (Lust och fägring stor),Drama|Romance|War,1995,0000011000000001000
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),Action,1996,0000000100000000000
668,Pather Panchali,Drama,1955,0000001000000000000
670,"World of Apu, The (Apur Sansar)",Drama,1959,0000001000000000000
671,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,1996,0001000000001000000
673,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996,1111100000001000000
674,Barbarella,Adventure|Sci-Fi,1968,1000000000001000000
678,Some Folks Call It a Sling Blade,Drama|Thriller,1993,0000001001000000000
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",Drama|Mystery|Romance|Sci-Fi|Thriller,1965,0000011001011000000
681,Clean Slate (Coup de Torchon),Crime,1981,0000000010000000000
685,It's My Party,Drama,1996,0000001000000000000
688,Operation Dumbo Drop,Action|Adventure|Comedy|War,1995,1001000100000001000
691,Mrs. Winterbourne,Comedy|Romance,1996,0001010000000000000
692,Solo,Action|Sci-Fi|Thriller,1996,0000000101001000000
694,"Substitute, The",Action|Crime|Drama,1996,0000001110000000000
696,Butterfly Kiss,Drama|Thriller,1995,0000001001000000000
697,Feeling Minnesota,Drama|Romance,1996,0000011000000000000
698,Delta of Venus,Drama,1995,0000001000000000000
700,Angus,Comedy,1995,0001000000000000000
702,Faces,Drama,1968,0000001000000000000
704,"Quest, The",Action|Adventure,1996,1000000100000000000
705,Cosi,Comedy,1996,0001000000000000000
707,Mulholland Falls,Crime|Drama|Thriller,1996,0000001011000000000
708,"Truth About Cats & Dogs, The",Comedy|Romance,1996,0001010000000000000
709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,1988,1111000000000000100
711,Flipper,Adventure|Children,1996,1010000000000000000
714,Dead Man,Drama|Mystery|Western,1995,0000001000010000001
715,"Horseman on the Roof, The (Hussard sur le toit, Le)",Drama|Romance,1995,0000011000000000000
716,Switchblade Sisters,Crime,1975,0000000010000000000
718,"Visitors, The (Les Visiteurs)",Comedy|Fantasy,1993,0001100000000000000
719,Multiplicity,Comedy,1996,0001000000000000000
720,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1996,1101000000000000000
722,"Haunted World of Edward D. Wood Jr., The",Documentary,1996,0000000000000010000
724,"Craft, The",Comedy|Drama|Fantasy|Horror|Thriller,1996,0001101001100000000
725,"Great White Hype, The",Comedy,1996,0001000000000000000
728,Cold Comfort Farm,Comedy,1995,0001000000000000000
729,"Institute Benjamenta, or This Dream People Call Human Life",Drama,1995,0000001000000000000
731,Heaven's Prisoners,Crime|Thriller,1996,0000000011000000000
733,"Rock, The",Action|Adventure|Thriller,1996,1000000101000000000
735,Cemetery Man (Dellamorte Dellamore),Comedy|Horror,1994,0001000000100000000
736,Twister,Action|Adventure|Romance|Thriller,1996,1000010101000000000
737,Barb Wire,Action|Sci-Fi,1996,0000000100001000000
738,"Garçu, Le",Drama,1995,0000001000000000000
741,Ghost in the Shell (Kôkaku kidôtai),Animation|Sci-Fi,1995,0100000000001000000
742,Thinner,Horror|Thriller,1996,0000000001100000000
743,Spy Hard,Comedy,1996,0001000000000000000
745,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,1995,0111000000000000000
746,Force of Evil,Film-Noir,1948,0000000000000000010
747,"Stupids, The",Comedy,1996,0001000000000000000
748,"Arrival, The",Action|Sci-Fi|Thriller,1996,0000000101001000000
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964,0001000000000001000
751,Careful,Comedy|Horror,1992,0001000000100000000
753,"Month by the Lake, A",Comedy|Drama,1995,0001001000000000000
757,Ashes of Time (Dung che sai duk),Drama,1994,0000001000000000000
759,Maya Lin: A Strong Clear Vision,Documentary,1994,0000000000000010000
760,Stalingrad,Drama|War,1993,0000001000000001000
761,"Phantom, The",Action|Adventure,1996,1000000100000000000
762,Striptease,Comedy|Crime,1996,0001000010000000000
764,Heavy,Drama|Romance,1995,0000011000000000000
765,Jack,Comedy|Drama,1996,0001001000000000000
766,I Shot Andy Warhol,Drama,1996,0000001000000000000
775,Spirits of the Dead (Histoires extraordinaires),Horror|Mystery,1968,0000000000110000000
778,Trainspotting,Comedy|Crime|Drama,1996,0001001010000000000
780,Independence Day (a.k.a. ID4),Action|Adventure|Sci-Fi|War,1996,1000000100001001000
781,Stealing Beauty,Drama,1996,0000001000000000000
782,"Fan, The",Drama|Thriller,1996,0000001001000000000
783,"Hunchback of Notre Dame, The",Animation|Children|Musical,1996,0110000000000000100
784,"Cable Guy, The",Comedy|Thriller,1996,0001000001000000000
785,Kingpin,Comedy,1996,0001000000000000000
786,Eraser,Action|Drama|Thriller,1996,0000001101000000000
787,"Gate of Heavenly Peace, The",Documentary,1995,0000000000000010000
788,"Nutty Professor, The",Comedy|Fantasy|Romance|Sci-Fi,1996,0001110000001000000
789,"I, the Worst of All (Yo, la peor de todas)",Drama,1990,0000001000000000000
798,Daylight,Action|Adventure|Drama|Thriller,1996,1000001101000000000
799,"Frighteners, The",Comedy|Horror|Thriller,1996,0001000001100000000
800,Lone Star,Drama,1996,0000001000000000000
801,Harriet the Spy,Children|Comedy,1996,0011000000000000000
802,Phenomenon,Drama|Romance,1996,0000011000000000000
803,Walking and Talking,Comedy|Drama|Romance,1996,0001011000000000000
804,She's the One,Comedy|Romance,1996,0001010000000000000
805,"Time to Kill, A",Drama|Thriller,1996,0000001001000000000
808,Alaska,Adventure|Children,1996,1010000000000000000
809,Fled,Action|Adventure,1996,1000000100000000000
810,Kazaam,Children|Comedy|Fantasy,1996,0011100000000000000
818,"Very Brady Sequel, A",Comedy,1996,0001000000000000000
823,"Collectionneuse, La",Drama,1967,0000001000000000000
827,"Convent, The (O Convento)",Drama,1995,0000001000000000000
829,Joe's Apartment,Comedy|Fantasy|Musical,1996,0001100000000000100
830,"First Wives Club, The",Comedy,1996,0001000000000000000
831,Stonewall,Drama,1995,0000001000000000000
832,Ransom,Action|Crime|Drama|Thriller,1996,0000001111000000000
833,High School High,Comedy,1996,0001000000000000000
835,Foxfire,Drama,1996,0000001000000000000
836,Chain Reaction,Action|Adventure|Thriller,1996,1000000101000000000
837,Matilda,Children|Comedy|Fantasy,1996,0011100000000000000
838,Emma,Comedy|Drama|Romance,1996,0001011000000000000
839,"Crow: City of Angels, The",Action|Thriller,1996,0000000101000000000
841,Eyes Without a Face (Les Yeux sans visage),Horror,1959,0000000000100000000
842,Bordello of Blood,Comedy|Horror,1996,0001000000100000000
846,Flirt,Drama,1995,0000001000000000000
849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,1996,1000000101001000000
852,Tin Cup,Comedy|Drama|Romance,1996,0001011000000000000
853,Dingo,Drama,1991,0000001000000000000
858,"Godfather, The",Crime|Drama,1972,0000001010000000000
860,"Maybe, Maybe Not (Der Bewegte Mann)",Comedy,1994,0001000000000000000
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),Action|Comedy|Crime|Thriller,1992,0001000111000000000
864,"Wife, The",Comedy|Drama,1995,0001001000000000000
866,Bound,Crime|Drama|Romance|Thriller,1996,0000011011000000000
867,Carpool,Comedy|Crime,1996,0001000010000000000
869,Kansas City,Crime,1996,0000000010000000000
880,"Island of Dr. Moreau, The",Sci-Fi|Thriller,1996,0000000001001000000
882,"Trigger Effect, The",Drama|Thriller,1996,0000001001000000000
885,Bogus,Children|Drama|Fantasy,1996,0010101000000000000
888,Land Before Time III: The Time of the Great Giving,Adventure|Animation|Children|Drama|Musical,1995,1110001000000000100
891,Halloween: The Curse of Michael Myers,Horror|Thriller,1995,0000000001100000000
892,Twelfth Night,Comedy|Drama|Romance,1996,0001011000000000000
893,Mother Night,Drama,1996,0000001000000000000
897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,1943,1000011000000001000
898,"Philadelphia Story, The",Comedy|Romance,1940,0001010000000000000
899,Singin' in the Rain,Comedy|Musical|Romance,1952,0001010000000000100
900,"American in Paris, An",Musical|Romance,1951,0000010000000000100
901,Funny Face,Comedy|Musical,1957,0001000000000000100
902,Breakfast at Tiffany's,Drama|Romance,1961,0000011000000000000
903,Vertigo,Drama|Mystery|Romance|Thriller,1958,0000011001010000000
904,Rear Window,Mystery|Thriller,1954,0000000001010000000
905,It Happened One Night,Comedy|Romance,1934,0001010000000000000
906,Gaslight,Drama|Thriller,1944,0000001001000000000
907,"Gay Divorcee, The",Comedy|Musical|Romance,1934,0001010000000000100
908,North by Northwest,Adventure|Mystery|Thriller,1959,1000000001010000000
909,"Apartment, The",Comedy|Drama|Romance,1960,0001011000000000000
910,Some Like It Hot,Comedy|Crime,1959,0001000010000000000
911,Charade,Comedy|Crime|Mystery|Romance|Thriller,1963,0001010011010000000
912,Casablanca,Drama|Romance,1942,0000011000000000000
913,"Maltese Falcon, The",Film-Noir|Mystery,1941,0000000000010000010
914,My Fair Lady,Comedy|Drama|Musical|Romance,1964,0001011000000000100
915,Sabrina,Comedy|Romance,1954,0001010000000000000
916,Roman Holiday,Comedy|Romance,1953,0001010000000000000
917,"Little Princess, The",Children|Drama,1939,0010001000000000000
918,Meet Me in St. Louis,Musical,1944,0000000000000000100
919,"Wizard of Oz, The",Adventure|Children|Fantasy|Musical,1939,1010100000000000100
920,Gone with the Wind,Drama|Romance|War,1939,0000011000000001000
921,My Favorite Year,Comedy,1982,0001000000000000000
922,Sunset Blvd. (a.k.a. Sunset Boulevard),Drama|Film-Noir|Romance,1950,0000011000000000010
923,Citizen Kane,Drama|Mystery,1941,0000001000010000000
924,2001: A Space Odyssey,Adventure|Sci-Fi,1968,1000000000001000000
926,All About Eve,Drama,1950,0000001000000000000
927,"Women, The",Comedy,1939,0001000000000000000
928,Rebecca,Drama|Mystery|Romance|Thriller,1940,0000011001010000000
929,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,1940,0000001001010000010
930,Notorious,Film-Noir|Romance|Thriller,1946,0000010001000000010
931,Spellbound,Mystery|Romance|Thriller,1945,0000010001010000000
932,"Affair to Remember, An",Romance,1957,0000010000000000000
933,To Catch a Thief,Crime|Mystery|Romance|Thriller,1955,0000010011010000000
934,Father of the Bride,Comedy,1950,0001000000000000000
935,"Band Wagon, The",Comedy|Musical,1953,0001000000000000100
936,Ninotchka,Comedy|Romance,1939,0001010000000000000
937,Love in the Afternoon,Comedy|Romance,1957,0001010000000000000
938,Gigi,Musical,1958,0000000000000000100
940,"Adventures of Robin Hood, The",Action|Adventure|Romance,1938,1000010100000000000
941,"Mark of Zorro, The",Adventure,1940,1000000000000000000
942,Laura,Crime|Film-Noir|Mystery,1944,0000000010010000010
943,"Ghost and Mrs. Muir, The",Drama|Fantasy|Romance,1947,0000111000000000000
944,Lost Horizon,Drama,1937,0000001000000000000
945,Top Hat,Comedy|Musical|Romance,1935,0001010000000000100
946,To Be or Not to Be,Comedy|Drama|War,1942,0001001000000001000
947,My Man Godfrey,Comedy,1936,0001000000000000000
948,Giant,Drama,1956,0000001000000000000
949,East of Eden,Drama,1955,0000001000000000000
950,"Thin Man, The",Comedy|Mystery,1934,0001000000010000000
951,His Girl Friday,Comedy|Romance,1940,0001010000000000000
952,Around the World in 80 Days,Adventure|Comedy,1956,1001000000000000000
953,It's a Wonderful Life,Drama|Fantasy|Romance,1946,0000111000000000000
954,Mr. Smith Goes to Washington,Drama,1939,0000001000000000000
955,Bringing Up Baby,Comedy,1938,0001000000000000000
956,Penny Serenade,Drama|Romance,1941,0000011000000000000
959,Of Human Bondage,Drama,1934,0000001000000000000
963,"Inspector General, The",Musical,1949,0000000000000000100
964,Angel and the Badman,Romance|Western,1947,0000010000000000001
965,"39 Steps, The",Drama|Mystery|Thriller,1935,0000001001010000000
968,Night of the Living Dead,Horror|Sci-Fi|Thriller,1968,0000000001101000000
969,"African Queen, The",Adventure|Comedy|Romance|War,1951,1001010000000001000
970,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,1953,1001011010000000000
971,Cat on a Hot Tin Roof,Drama,1958,0000001000000000000
973,Meet John Doe,Comedy|Drama,1941,0001001000000000000
974,Algiers,Drama|Romance,1938,0000011000000000000
976,"Farewell to Arms, A",Romance|War,1932,0000010000000001000
982,Picnic,Drama,1955,0000001000000000000
983,Madagascar Skin,Romance,1995,0000010000000000000
986,Fly Away Home,Adventure|Children,1996,1010000000000000000
990,Maximum Risk,Action|Adventure|Thriller,1996,1000000101000000000
991,Michael Collins,Drama,1996,0000001000000000000
992,"Rich Man's Wife, The",Thriller,1996,0000000001000000000
993,Infinity,Drama,1996,0000001000000000000
994,Big Night,Comedy|Drama,1996,0001001000000000000
996,Last Man Standing,Action|Crime|Drama|Thriller,1996,0000001111000000000
999,2 Days in the Valley,Crime|Film-Noir,1996,0000000010000000010
1003,Extreme Measures,Drama|Thriller,1996,0000001001000000000
1004,"Glimmer Man, The",Action|Thriller,1996,0000000101000000000
1005,D3: The Mighty Ducks,Children|Comedy,1996,0011000000000000000
1006,"Chamber, The",Drama,1996,0000001000000000000
1007,"Apple Dumpling Gang, The",Children|Comedy|Western,1975,0011000000000000001
1008,"Davy Crockett, King of the Wild Frontier",Adventure|Western,1955,1000000000000000001
1009,Escape to Witch Mountain,Adventure|Children|Fantasy,1975,1010100000000000000
1010,"Love Bug, The",Children|Comedy,1969,0011000000000000000
1011,Herbie Rides Again,Adventure|Children|Comedy,1974,1011000000000000000
1012,Old Yeller,Children|Drama,1957,0010001000000000000
1013,"Parent Trap, The",Children|Comedy|Romance,1961,0011010000000000000
1014,Pollyanna,Children|Comedy|Drama,1960,0011001000000000000
1015,Homeward Bound: The Incredible Journey,Adventure|Children|Drama,1993,1010001000000000000
1016,"Shaggy Dog, The",Children|Comedy,1959,0011000000000000000
1017,Swiss Family Robinson,Adventure|Children,1960,1010000000000000000
1018,That Darn Cat!,Children|Comedy|Mystery,1965,0011000000010000000
1019,"20,000 Leagues Under the Sea",Adventure|Children|Fantasy|Sci-Fi,1954,1010100000001000000
1020,Cool Runnings,Comedy,1993,0001000000000000000
1021,Angels in the Outfield,Children|Comedy,1994,0011000000000000000
1022,Cinderella,Animation|Children|Fantasy|Musical|Romance,1950,0110110000000000100
1023,Winnie the Pooh and the Blustery Day,Animation|Children|Musical,1968,0110000000000000100
1024,"Three Caballeros, The",Animation|Children|Musical,1945,0110000000000000100
1025,"Sword in the Stone, The",Animation|Children|Fantasy|Musical,1963,0110100000000000100
1026,So Dear to My Heart,Children|Drama,1949,0010001000000000000
1027,Robin Hood: Prince of Thieves,Adventure|Drama,1991,1000001000000000000
